rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
161,AnkiDroid/src/main/java/com/ichi2/anki/SharedDecksDownloadFragment.kt,0.01043594293460573,481.0,19.0,7.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
162,AnkiDroid/src/main/res/values-bn/02-strings.xml,0.010414632558745036,640.0,72.0,1.0,0.0,0.010068892421833599,0,NONE,
163,AnkiDroid/src/main/java/com/ichi2/anki/previewer/TemplatePreviewerViewModel.kt,0.010322032890994455,474.0,28.0,9.0,1.0,0.010068892421833599,0,INFO,INFO:1
164,AnkiDroid/src/main/java/com/ichi2/anki/preferences/HeaderFragment.kt,0.010256941437502299,470.0,31.0,10.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
165,AnkiDroid/src/main/res/values-et/10-preferences.xml,0.01024066857412926,469.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
166,AnkiDroid/src/main/res/values-fil/10-preferences.xml,0.010208122847383181,467.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
167,AnkiDroid/src/main/res/values-lt/10-preferences.xml,0.010191849984010144,466.0,41.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
168,AnkiDroid/src/main/res/values-lt/02-strings.xml,0.010154266744776411,624.0,68.0,1.0,0.0,0.010068892421833599,0,NONE,
169,AnkiDroid/src/main/java/com/ichi2/anki/ui/internationalization/SentenceCase.kt,0.010153106418866333,143.0,9.0,4.0,3.0,0.010068892421833599,0,MAJOR,"MAJOR:2, INFO:1"
170,AnkiDroid/src/main/java/com/ichi2/anki/TtsVoices.kt,0.01013179604300564,302.0,12.0,5.0,2.0,0.010068892421833599,0,INFO,INFO:2
171,AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateNotetype.kt,0.010056629564538176,618.0,25.0,9.0,0.0,0.010068892421833599,0,NONE,
172,AnkiDroid/src/main/java/com/ichi2/anki/services/NotificationService.kt,0.010040356701165137,617.0,13.0,3.0,0.0,0.010068892421833599,0,NONE,
173,AnkiDroid/src/main/res/values-got/03-dialogs.xml,0.010040356701165137,617.0,53.0,1.0,0.0,0.010068892421833599,0,NONE,
174,libanki/src/main/java/com/ichi2/anki/libanki/sched/Scheduler.kt,0.010022923511882019,135.0,10.0,4.0,3.0,0.010068892421833599,0,CRITICAL,"MAJOR:1, INFO:1, CRITICAL:1"
175,AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.kt,0.010012848486906712,455.0,34.0,12.0,1.0,0.010068892421833599,0,INFO,INFO:1
176,AnkiDroid/src/main/java/com/ichi2/anki/cardviewer/ViewerCommand.kt,0.010007810974419058,615.0,24.0,8.0,0.0,0.010068892421833599,0,NONE,
177,AnkiDroid/src/main/java/com/ichi2/anki/model/FieldFilters.kt,0.009980302760160634,453.0,1.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
178,AnkiDroid/src/main/res/values-ar/10-preferences.xml,0.009980302760160634,453.0,55.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
179,AnkiDroid/src/main/res/values-ko/02-strings.xml,0.00995899238429994,612.0,76.0,1.0,0.0,0.010068892421833599,0,NONE,
180,AnkiDroid/src/main/res/values-mr/10-preferences.xml,0.009931484170041516,450.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
181,AnkiDroid/src/main/res/values-ml/10-preferences.xml,0.009915211306668477,449.0,44.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
182,AnkiDroid/src/main/java/com/ichi2/anki/notetype/ManageNoteTypesViewModel.kt,0.009898938443295438,448.0,6.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
183,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/TtsVoicesDialogFragment.kt,0.009887703092410053,287.0,9.0,3.0,2.0,0.010068892421833599,0,INFO,INFO:2
184,AnkiDroid/src/main/res/values-ar/01-core.xml,0.009877628067434746,607.0,47.0,1.0,0.0,0.010068892421833599,0,NONE,
185,AnkiDroid/src/main/res/values-ug/02-strings.xml,0.009877628067434746,607.0,55.0,1.0,0.0,0.010068892421833599,0,NONE,
186,AnkiDroid/src/main/java/com/ichi2/anki/workarounds/SafeWebViewLayout.kt,0.009871430229037014,286.0,9.0,5.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
187,AnkiDroid/src/main/java/com/ichi2/utils/LanguageUtil.kt,0.009861355204061707,606.0,13.0,6.0,0.0,0.010068892421833599,0,NONE,
188,AnkiDroid/src/main/java/com/ichi2/anki/pages/PostRequestHandler.kt,0.009817574126430244,443.0,21.0,5.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
189,AnkiDroid/src/main/java/com/ichi2/anki/multiprofile/ProfileManager.kt,0.009736209809565048,438.0,6.0,1.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
190,AnkiDroid/src/main/java/com/ichi2/utils/AdaptionUtil.kt,0.009713739107794276,116.0,9.0,3.0,3.0,0.010068892421833599,0,MAJOR,MAJOR:3
191,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/help/HelpDialog.kt,0.009682353706958276,595.0,11.0,6.0,0.0,0.010068892421833599,0,NONE,
192,AnkiDroid/src/androidTest/java/com/ichi2/anki/ReviewerTest.kt,0.009633535116839159,592.0,16.0,6.0,0.0,0.010068892421833599,0,NONE,
193,AnkiDroid/src/main/java/com/ichi2/anki/SingleFragmentActivity.kt,0.009627337278441426,271.0,27.0,6.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
194,AnkiDroid/src/main/java/com/ichi2/anki/filtered/FilteredDeckOptionsViewModel.kt,0.009622299765953773,431.0,6.0,1.0,1.0,0.010068892421833599,0,MINOR,MINOR:1
195,AnkiDroid/src/main/res/values-fa/02-strings.xml,0.00960098939009308,590.0,83.0,1.0,0.0,0.010068892421833599,0,NONE,
196,AnkiDroid/src/main/java/com/ichi2/anki/snackbar/Snackbars.kt,0.009583556200809962,108.0,6.0,3.0,3.0,0.010068892421833599,0,CRITICAL,"MAJOR:2, CRITICAL:1"
197,AnkiDroid/src/test/java/com/ichi2/libanki/SchedulerTest.kt,0.009552170799973964,587.0,19.0,5.0,0.0,0.010068892421833599,0,NONE,
198,AnkiDroid/src/main/res/values-pl/02-strings.xml,0.009535897936600925,586.0,78.0,1.0,0.0,0.010068892421833599,0,NONE,
199,AnkiDroid/src/main/java/com/ichi2/anki/previewer/CardViewerFragment.kt,0.00943826075636269,580.0,30.0,7.0,0.0,0.010068892421833599,0,NONE,
200,AnkiDroid/src/main/java/com/ichi2/anki/preferences/AppearanceSettingsFragment.kt,0.009345661088612109,414.0,17.0,6.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
201,tools/localization/package.json,0.009291804986005337,571.0,42.0,4.0,0.0,0.010068892421833599,0,NONE,
202,AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/WhiteboardViewModel.kt,0.009275532122632298,570.0,5.0,3.0,0.0,0.010068892421833599,0,NONE,
203,AnkiDroid/src/main/res/values-fr/02-strings.xml,0.00922671353251318,567.0,81.0,1.0,0.0,0.010068892421833599,0,NONE,
204,AnkiDroid/src/main/res/values-et/02-strings.xml,0.009210440669140141,566.0,69.0,1.0,0.0,0.010068892421833599,0,NONE,
205,AnkiDroid/src/main/java/com/ichi2/anki/browser/FindAndReplaceDialogFragment.kt,0.009199205318254756,405.0,7.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
206,AnkiDroid/src/main/res/values-iw/03-dialogs.xml,0.009161622079021025,563.0,53.0,1.0,0.0,0.010068892421833599,0,NONE,
207,AnkiDroid/src/main/res/values-pl/10-preferences.xml,0.009101568138016521,399.0,48.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
208,AnkiDroid/src/main/java/com/ichi2/preferences/ControlPreference.kt,0.009096530625528869,559.0,14.0,5.0,0.0,0.010068892421833599,0,NONE,
209,AnkiDroid/src/main/res/values-de/02-strings.xml,0.009096530625528869,559.0,83.0,1.0,0.0,0.010068892421833599,0,NONE,
210,AnkiDroid/src/test/java/com/ichi2/anki/dialogs/ChangeNoteTypeViewModelTest.kt,0.00906398489878279,557.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
211,AnkiDroid/src/test/java/com/ichi2/anki/dialogs/tags/TagsDialogTest.kt,0.009015166308663673,554.0,17.0,5.0,0.0,0.010068892421833599,0,NONE,
212,AnkiDroid/src/main/res/values-uz/03-dialogs.xml,0.008982620581917594,552.0,51.0,1.0,0.0,0.010068892421833599,0,NONE,
213,AnkiDroid/src/main/res/values-fi/02-strings.xml,0.008933801991798477,549.0,73.0,1.0,0.0,0.010068892421833599,0,NONE,
214,AnkiDroid/src/main/res/xml/preferences_controls.xml,0.008933801991798477,549.0,13.0,4.0,0.0,0.010068892421833599,0,NONE,
215,AnkiDroid/src/main/res/values-ru/02-strings.xml,0.008884983401679359,546.0,79.0,1.0,0.0,0.010068892421833599,0,NONE,
216,AnkiDroid/src/main/res/values-cs/02-strings.xml,0.00885243767493328,544.0,88.0,1.0,0.0,0.010068892421833599,0,NONE,
217,AnkiDroid/src/main/res/values-el/02-strings.xml,0.008819891948187202,542.0,73.0,1.0,0.0,0.010068892421833599,0,NONE,
218,AnkiDroid/src/main/res/values-mr/02-strings.xml,0.008819891948187202,542.0,71.0,1.0,0.0,0.010068892421833599,0,NONE,
219,AnkiDroid/src/main/res/values-uk/02-strings.xml,0.008803619084814165,541.0,79.0,1.0,0.0,0.010068892421833599,0,NONE,
220,buildSrc/src/main/kotlin/com/ichi2/anki/gradle/GitHubActionsTestListener.kt,0.008786185895531045,59.0,1.0,1.0,3.0,0.010068892421833599,0,CRITICAL,CRITICAL:3
221,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/SyncErrorDialog.kt,0.008771073358068086,539.0,17.0,6.0,0.0,0.010068892421833599,0,NONE,
222,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/SavedBrowserSearchesDialogFragment.kt,0.0087598380071827,378.0,11.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
223,AnkiDroid/src/main/java/com/ichi2/anki/AnkiFragment.kt,0.008754800494695047,538.0,14.0,5.0,0.0,0.010068892421833599,0,NONE,
224,AnkiDroid/src/main/java/com/ichi2/utils/Permissions.kt,0.008716056929551236,215.0,14.0,7.0,2.0,0.010068892421833599,0,INFO,INFO:2
225,AnkiDroid/src/main/java/com/ichi2/libanki/sched/Scheduler.kt,0.00868970904120289,534.0,27.0,10.0,0.0,0.010068892421833599,0,NONE,
226,AnkiDroid/src/main/res/values-is/02-strings.xml,0.00868970904120289,534.0,42.0,2.0,0.0,0.010068892421833599,0,NONE,
227,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/activity/MultimediaEditFieldActivity.kt,0.008640890451083773,531.0,4.0,3.0,0.0,0.010068892421833599,0,NONE,
228,AnkiDroid/src/main/res/values-gl/03-dialogs.xml,0.008608344724337694,529.0,61.0,1.0,0.0,0.010068892421833599,0,NONE,
229,AnkiDroid/src/main/res/values-gu/03-dialogs.xml,0.008608344724337694,529.0,48.0,1.0,0.0,0.010068892421833599,0,NONE,
230,AnkiDroid/src/main/res/values-es-rES/02-strings.xml,0.008575798997591616,527.0,78.0,1.0,0.0,0.010068892421833599,0,NONE,
231,AnkiDroid/src/main/res/values-jv/02-strings.xml,0.008559526134218577,526.0,42.0,2.0,0.0,0.010068892421833599,0,NONE,
232,AnkiDroid/src/main/java/com/ichi2/anki/jsaddons/TgzPackageExtract.kt,0.008553328295820846,205.0,10.0,5.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
233,AnkiDroid/src/main/java/com/ichi2/anki/preferences/ControlsSettingsFragment.kt,0.008548290783333192,365.0,27.0,9.0,1.0,0.010068892421833599,0,INFO,INFO:1
234,AnkiDroid/src/main/res/values-pt-rPT/10-preferences.xml,0.008548290783333192,365.0,55.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
235,AnkiDroid/src/main/res/values-hr/03-dialogs.xml,0.008543253270845538,525.0,44.0,1.0,0.0,0.010068892421833599,0,NONE,
236,AnkiDroid/src/main/java/com/ichi2/audio/AudioRecordingController.kt,0.008526980407472498,524.0,9.0,5.0,0.0,0.010068892421833599,0,NONE,
237,AnkiDroid/src/main/res/values-iw/01-core.xml,0.008526980407472498,524.0,35.0,1.0,0.0,0.010068892421833599,0,NONE,
238,AnkiDroid/src/main/java/com/ichi2/anki/pages/RemoveAccountFragment.kt,0.008515745056587113,363.0,8.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
239,AnkiDroid/src/main/res/values-eo/01-core.xml,0.00851070754409946,523.0,45.0,1.0,0.0,0.010068892421833599,0,NONE,
240,AnkiDroid/src/main/java/com/ichi2/anki/preferences/reviewer/ViewerAction.kt,0.008483199329841035,361.0,26.0,5.0,1.0,0.010068892421833599,0,MAJOR,MAJOR:1
241,AnkiDroid/src/main/res/values-es-rAR/02-strings.xml,0.008445616090607302,519.0,77.0,1.0,0.0,0.010068892421833599,0,NONE,
242,AnkiDroid/src/main/res/values-heb/02-strings.xml,0.008445616090607302,519.0,77.0,1.0,0.0,0.010068892421833599,0,NONE,
243,AnkiDroid/src/test/java/com/ichi2/anki/services/AlarmManagerServiceTest.kt,0.008429343227234265,518.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
244,AnkiDroid/src/main/res/values-lv/03-dialogs.xml,0.008380524637115147,515.0,51.0,1.0,0.0,0.010068892421833599,0,NONE,
245,AnkiDroid/src/main/res/values-ss/02-strings.xml,0.008347978910369069,513.0,39.0,2.0,0.0,0.010068892421833599,0,NONE,
246,AnkiDroid/src/main/res/values-sw/02-strings.xml,0.008347978910369069,513.0,39.0,2.0,0.0,0.010068892421833599,0,NONE,
247,api/src/main/java/com/ichi2/anki/api/NoteInfo.kt,0.00834681858445899,32.0,2.0,2.0,3.0,0.010068892421833599,0,MINOR,MINOR:3
248,AnkiDroid/src/main/res/values-tg/02-strings.xml,0.008299160320249951,510.0,38.0,2.0,0.0,0.010068892421833599,0,NONE,
249,AnkiDroid/src/main/res/values-ar/03-dialogs.xml,0.008234068866757795,506.0,57.0,1.0,0.0,0.010068892421833599,0,NONE,
250,AnkiDroid/src/main/res/values-ja/02-strings.xml,0.008234068866757795,506.0,91.0,1.0,0.0,0.010068892421833599,0,NONE,
251,AnkiDroid/src/main/res/values-ta/03-dialogs.xml,0.008234068866757795,506.0,47.0,1.0,0.0,0.010068892421833599,0,NONE,
252,AnkiDroid/src/main/res/values-sat/02-strings.xml,0.008217796003384755,505.0,70.0,1.0,0.0,0.010068892421833599,0,NONE,
253,AnkiDroid/src/main/java/com/ichi2/widget/deckpicker/DeckPickerWidget.kt,0.008174014925753292,342.0,20.0,7.0,1.0,0.010068892421833599,0,INFO,INFO:1
254,AnkiDroid/src/main/res/values-sat/10-preferences.xml,0.008157742062380253,341.0,40.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
255,AnkiDroid/src/main/res/values-pt-rBR/02-strings.xml,0.00813643168651956,500.0,85.0,1.0,0.0,0.010068892421833599,0,NONE,
256,AnkiDroid/src/main/res/values-el/10-preferences.xml,0.008060104882142018,335.0,45.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
257,AnkiDroid/src/main/java/com/ichi2/imagecropper/ImageCropper.kt,0.008038794506281326,494.0,8.0,5.0,0.0,0.010068892421833599,0,NONE,
258,AnkiDroid/src/main/java/com/ichi2/anki/noteeditor/NoteEditorLauncher.kt,0.008022521642908287,493.0,16.0,6.0,0.0,0.010068892421833599,0,NONE,
259,AnkiDroid/src/main/res/values-pa/03-dialogs.xml,0.008006248779535248,492.0,47.0,1.0,0.0,0.010068892421833599,0,NONE,
260,build.gradle.kts,0.00797370305278917,490.0,34.0,8.0,0.0,0.010068892421833599,0,NONE,
261,AnkiDroid/src/main/java/com/ichi2/anki/services/BootService.kt,0.007967505214391437,169.0,18.0,7.0,2.0,0.010068892421833599,0,MAJOR,"MAJOR:1, INFO:1"
262,AnkiDroid/src/main/java/com/ichi2/widget/DeckPickerWidgetConfig.kt,0.00795743018941613,489.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
263,AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/AddEditReminderDialog.kt,0.007924884462670052,487.0,8.0,4.0,0.0,0.010068892421833599,0,NONE,
264,AnkiDroid/src/main/res/values-is/10-preferences.xml,0.007924884462670052,487.0,34.0,2.0,0.0,0.010068892421833599,0,NONE,
265,AnkiDroid/src/main/res/values-nl/02-strings.xml,0.007908611599297012,486.0,76.0,1.0,0.0,0.010068892421833599,0,NONE,
266,AnkiDroid/src/main/res/values-ur/03-dialogs.xml,0.007908611599297012,486.0,42.0,1.0,0.0,0.010068892421833599,0,NONE,
267,AnkiDroid/src/main/res/values-tn/02-strings.xml,0.007876065872550934,484.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
268,AnkiDroid/src/main/res/values-ts/02-strings.xml,0.007876065872550934,484.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
269,AnkiDroid/src/main/res/values-ve/02-strings.xml,0.007876065872550934,484.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
270,AnkiDroid/src/main/res/values-xh/02-strings.xml,0.007876065872550934,484.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
271,AnkiDroid/src/main/res/values-zu/02-strings.xml,0.007876065872550934,484.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
272,AnkiDroid/src/main/java/com/ichi2/anki/pages/PageFragment.kt,0.007864830521665549,323.0,22.0,7.0,1.0,0.010068892421833599,0,CRITICAL,CRITICAL:1
273,AnkiDroid/src/main/res/values-jv/10-preferences.xml,0.007843520145804856,482.0,34.0,2.0,0.0,0.010068892421833599,0,NONE,
274,AnkiDroid/src/main/res/values-te/02-strings.xml,0.007778428692312699,478.0,76.0,1.0,0.0,0.010068892421833599,0,NONE,
275,AnkiDroid/src/main/res/values-zh-rCN/02-strings.xml,0.007778428692312699,478.0,97.0,1.0,0.0,0.010068892421833599,0,NONE,
276,AnkiDroid/src/main/res/values-wo/02-strings.xml,0.007745882965566621,476.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
277,AnkiDroid/src/main/res/values-yue/02-strings.xml,0.007745882965566621,476.0,36.0,2.0,0.0,0.010068892421833599,0,NONE,
278,AnkiDroid/src/main/res/values-ss/10-preferences.xml,0.007729610102193582,475.0,31.0,2.0,0.0,0.010068892421833599,0,NONE,
279,AnkiDroid/src/main/res/values-sw/10-preferences.xml,0.007729610102193582,475.0,31.0,2.0,0.0,0.010068892421833599,0,NONE,
280,AnkiDroid/src/test/java/com/ichi2/anki/ui/windows/reviewer/GestureParserTest.kt,0.007729610102193582,475.0,13.0,1.0,0.0,0.010068892421833599,0,NONE,
281,AnkiDroid/src/test/java/com/ichi2/anki/widget/cardanalysis/CardAnalysisWidgetConfigTest.kt,0.007729610102193582,475.0,10.0,4.0,0.0,0.010068892421833599,0,NONE,
282,AnkiDroid/src/main/res/values-be/10-preferences.xml,0.007702101887935157,313.0,50.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
283,AnkiDroid/src/main/res/values-tg/10-preferences.xml,0.007697064375447504,473.0,30.0,2.0,0.0,0.010068892421833599,0,NONE,
284,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/ImportFileSelectionFragment.kt,0.007690866537049772,152.0,14.0,7.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
285,AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/ColorPickerDialog.kt,0.007690866537049772,152.0,4.0,3.0,2.0,0.010068892421833599,0,CRITICAL,"INFO:1, CRITICAL:1"
286,AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/MediaPlayer.kt,0.007680791512074465,472.0,5.0,3.0,0.0,0.010068892421833599,0,NONE,
287,AnkiDroid/src/main/res/values-ml/02-strings.xml,0.007680791512074465,472.0,69.0,1.0,0.0,0.010068892421833599,0,NONE,
288,AnkiDroid/src/main/java/com/ichi2/anki/services/MigrationService.kt,0.007648245785328386,470.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
289,AnkiDroid/src/main/res/values-fil/02-strings.xml,0.007631972921955347,469.0,74.0,1.0,0.0,0.010068892421833599,0,NONE,
290,AnkiDroid/src/main/java/com/ichi2/anki/scheduling/SetDueDateViewModel.kt,0.007609502220184576,147.0,7.0,2.0,2.0,0.010068892421833599,0,MINOR,"MINOR:1, INFO:1"
291,AnkiDroid/src/main/res/values-hr/10-preferences.xml,0.007588191844323883,306.0,42.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
292,AnkiDroid/src/test/java/com/ichi2/anki/browser/search/CardBrowserSearchViewModelTest.kt,0.007485517151597995,460.0,7.0,1.0,0.0,0.010068892421833599,0,NONE,
293,AnkiDroid/src/main/java/com/ichi2/anki/instantnoteeditor/EditorChips.kt,0.00747428180071261,299.0,7.0,2.0,1.0,0.010068892421833599,0,INFO,INFO:1
294,AnkiDroid/src/main/res/values-gl/01-core.xml,0.007469244288224956,459.0,43.0,1.0,0.0,0.010068892421833599,0,NONE,
295,AnkiDroid/src/main/res/values-it/02-strings.xml,0.007469244288224956,459.0,72.0,1.0,0.0,0.010068892421833599,0,NONE,
296,AnkiDroid/src/main/res/values-tn/10-preferences.xml,0.007452971424851917,458.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
297,AnkiDroid/src/main/res/values-ts/10-preferences.xml,0.007452971424851917,458.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
298,AnkiDroid/src/main/res/values-ve/10-preferences.xml,0.007452971424851917,458.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
299,AnkiDroid/src/main/res/values-xh/10-preferences.xml,0.007452971424851917,458.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
300,AnkiDroid/src/main/res/values-zu/10-preferences.xml,0.007452971424851917,458.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
301,AnkiDroid/src/main/java/com/ichi2/anki/dialogs/FieldSelectionDialog.kt,0.007430500723081146,136.0,1.0,1.0,2.0,0.010068892421833599,0,INFO,INFO:2
302,AnkiDroid/src/main/res/values-tr/02-strings.xml,0.007420425698105838,456.0,85.0,1.0,0.0,0.010068892421833599,0,NONE,
303,AnkiDroid/src/main/res/values-es-rAR/10-preferences.xml,0.007409190347220453,295.0,52.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
304,AnkiDroid/src/main/res/values-wo/10-preferences.xml,0.007404152834732799,455.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
305,AnkiDroid/src/main/res/values-yue/10-preferences.xml,0.007404152834732799,455.0,28.0,2.0,0.0,0.010068892421833599,0,NONE,
306,AnkiDroid/src/main/java/com/ichi2/anki/browser/BrowserColumnSelectionFragment.kt,0.007392917483847414,294.0,6.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
307,AnkiDroid/src/main/res/values-bg/02-strings.xml,0.007387879971359761,454.0,69.0,1.0,0.0,0.010068892421833599,0,NONE,
308,AnkiDroid/src/main/java/com/ichi2/anki/ModelFieldEditor.kt,0.007371607107986722,453.0,16.0,8.0,0.0,0.010068892421833599,0,NONE,
309,AnkiDroid/src/main/java/com/ichi2/ui/AppCompatPreferenceActivity.kt,0.007371607107986722,453.0,9.0,5.0,0.0,0.010068892421833599,0,NONE,
310,AnkiDroid/src/main/java/com/ichi2/anki/scheduling/ForgetCardsDialog.kt,0.007360371757101336,292.0,17.0,6.0,1.0,0.010068892421833599,0,INFO,INFO:1
311,AnkiDroid/src/main/res/values-uz/01-core.xml,0.0073553342446136824,452.0,41.0,1.0,0.0,0.010068892421833599,0,NONE,
312,AnkiDroid/src/main/res/values-de/10-preferences.xml,0.0073440988937282965,291.0,54.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
313,AnkiDroid/src/main/res/values-nl/10-preferences.xml,0.0073440988937282965,291.0,45.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
314,AnkiDroid/src/main/res/values-pt-rPT/02-strings.xml,0.007339061381240643,451.0,80.0,1.0,0.0,0.010068892421833599,0,NONE,
315,AnkiDroid/src/main/res/values-fi/10-preferences.xml,0.007311553166982218,289.0,45.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
316,AnkiDroid/src/main/res/values-af/01-core.xml,0.007241424201002408,445.0,34.0,1.0,0.0,0.010068892421833599,0,NONE,
317,libanki/src/main/java/com/ichi2/anki/libanki/Media.kt,0.007186407772485559,121.0,9.0,1.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
318,AnkiDroid/src/main/res/values-ja/10-preferences.xml,0.007181370259997906,281.0,69.0,1.0,1.0,0.010068892421833599,0,INFO,INFO:1
319,AnkiDroid/src/main/res/values-af/03-dialogs.xml,0.007176332747510252,441.0,45.0,1.0,0.0,0.010068892421833599,0,NONE,
320,AnkiDroid/src/main/java/com/ichi2/anki/utils/ext/BundleUtils.kt,0.0071701349091125195,120.0,4.0,1.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
321,AnkiDroid/src/main/java/com/ichi2/anki/snackbar/SensibleSwipeDismissBehavior.kt,0.007153862045739481,119.0,4.0,2.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
322,AnkiDroid/src/main/res/values-bn/03-dialogs.xml,0.007143787020764174,439.0,47.0,1.0,0.0,0.010068892421833599,0,NONE,
323,AnkiDroid/src/main/java/com/ichi2/anki/AndroidTtsPlayer.kt,0.0071162788065057495,277.0,7.0,3.0,1.0,0.010068892421833599,0,INFO,INFO:1
324,AnkiDroid/src/main/java/com/ichi2/anki/AcraCrashReporter.kt,0.007105043455620364,116.0,2.0,1.0,2.0,0.010068892421833599,0,MAJOR,MAJOR:2
325,AnkiDroid/src/main/java/com/ichi2/anki/multimedia/MultimediaFragment.kt,0.00710000594313271,276.0,18.0,5.0,1.0,0.010068892421833599,0,INFO,INFO:1
