rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
866,src/frontend/src/features/subtitle/hooks/useAreSubtitlesAvailable.ts,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
867,src/frontend/visio/index.html,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
868,src/frontend/visio/tsconfig.node.json,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
869,src/sdk/consumer/index.html,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
870,src/sdk/library/tsconfig.node.json,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
871,.github/ISSUE_TEMPLATE.md,0.0001248179737882255,12,2,2,0.0,0.00253592561284869,0,NONE,
872,.sops.yaml,0.0001248179737882255,12,3,1,0.0,0.00253592561284869,0,NONE,
873,docker/livekit/Dockerfile,0.0001248179737882255,12,4,1,0.0,0.00253592561284869,0,NONE,
874,src/backend/core/services/marketing.py,0.0001248179737882255,12,4,1,0.0,0.00253592561284869,0,NONE,
875,src/frontend/i18next-parser.config.json,0.0001248179737882255,12,3,2,0.0,0.00253592561284869,0,NONE,
876,src/frontend/src/api/fetchRoom.ts,0.0001248179737882255,12,2,1,0.0,0.00253592561284869,0,NONE,
877,src/frontend/src/api/fetchUser.ts,0.0001248179737882255,12,2,1,0.0,0.00253592561284869,0,NONE,
878,src/frontend/src/features/recording/api/startRecording.ts,0.0001248179737882255,12,3,1,0.0,0.00253592561284869,0,NONE,
879,src/frontend/src/features/recording/hooks/useIsRecordingStarted.ts,0.0001248179737882255,12,2,1,0.0,0.00253592561284869,0,NONE,
880,src/frontend/src/features/rooms/livekit/hooks/useIsAdvancedConnectionObserverEnabled.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
881,src/frontend/src/features/rooms/livekit/hooks/useIsRecordingStarted.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
882,src/frontend/src/features/rooms/livekit/hooks/useResolveInitiallyDefaultDeviceId.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
883,src/frontend/src/features/rooms/navigation/navigateToNewRoom.ts,0.0001248179737882255,12,2,1,0.0,0.00253592561284869,0,NONE,
884,src/frontend/src/features/rooms/utils/getParticipantIsRoomAdmin.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
885,src/frontend/src/features/rooms/utils/isSubsetOf.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
886,src/frontend/src/primitives/Separator.tsx,0.0001248179737882255,12,2,1,0.0,0.00253592561284869,0,NONE,
887,src/frontend/src/stores/settings.ts,0.0001248179737882255,12,1,1,0.0,0.00253592561284869,0,NONE,
888,src/helm/extra/templates/secrets.yaml,0.0001248179737882255,12,2,2,0.0,0.00253592561284869,0,NONE,
889,.github/PULL_REQUEST_TEMPLATE.md,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
890,env.d/production.dist/postgresql,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
891,src/frontend/src/api/ApiError.ts,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
892,src/frontend/src/api/ApiRoom.ts,0.00011441647597254005,11,2,2,0.0,0.00253592561284869,0,NONE,
893,src/frontend/src/features/rooms/livekit/hooks/useIsTranscriptEnabled.ts,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
894,src/frontend/src/stores/keyboardShortcuts.ts,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
895,src/frontend/visio/tsconfig.json,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
896,src/mail/html-to-text.config.json,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
897,src/sdk/library/.changeset/config.json,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
898,src/sdk/library/tsconfig.json,0.00011441647597254005,11,1,1,0.0,0.00253592561284869,0,NONE,
899,docker/livekit/config/livekit-server.yaml,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
900,src/backend/core/recording/enums.py,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
901,src/backend/demo/data/template/code.txt,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
902,src/backend/meet/wsgi.py,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
903,src/frontend/public/assets/icon.svg,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
904,src/frontend/src/features/auth/index.ts,0.00010401497815685458,10,8,2,0.0,0.00253592561284869,0,NONE,
905,src/frontend/src/features/recording/hooks/useMetadataCollectorEnabled.ts,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
906,src/frontend/src/features/rooms/livekit/api/buildServerApiUrl.ts,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
907,src/frontend/src/features/rooms/navigation/navigateToRoom.ts,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
908,src/frontend/src/features/settings/type.ts,0.00010401497815685458,10,4,2,0.0,0.00253592561284869,0,NONE,
909,src/frontend/src/primitives/AlertDialog.tsx,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
910,src/frontend/src/primitives/Ul.tsx,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
911,src/frontend/src/primitives/useCloseDialog.tsx,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
912,src/frontend/src/utils/createRandomRoom.ts,0.00010401497815685458,10,2,1,0.0,0.00253592561284869,0,NONE,
913,src/frontend/src/utils/slugify.ts,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
914,src/frontend/visio/src/main.tsx,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
915,src/frontend/visio/vite.config.ts,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
916,src/helm/impress/generate-readme.sh,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
917,src/sdk/consumer/src/main.tsx,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
918,src/summary/summary/core/types.py,0.00010401497815685458,10,1,1,0.0,0.00253592561284869,0,NONE,
919,bin/buildpack_postcompile.sh,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
920,docker/livekit/egress-example/room-composite-file.json,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
921,env.d/development/multi_user_transcriber.dist,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
922,src/frontend/src/features/analytics/enums.ts,9.361348034116913e-05,9,6,1,0.0,0.00253592561284869,0,NONE,
923,src/frontend/src/features/notifications/NotificationPayload.ts,9.361348034116913e-05,9,2,2,0.0,0.00253592561284869,0,NONE,
924,src/frontend/src/features/settings/index.ts,9.361348034116913e-05,9,4,2,0.0,0.00253592561284869,0,NONE,
925,src/frontend/src/hooks/usePrevious.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
926,src/frontend/src/navigation/getRouteByName.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
927,src/frontend/src/stores/ScreenSharePreferences.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
928,src/frontend/src/stores/chat.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
929,src/frontend/src/stores/hints.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
930,src/frontend/src/stores/konami.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
931,src/mail/bin/mjml-to-html,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
932,src/mail/mjml/partial/footer.mjml,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
933,src/sdk/library/src/vite-env.d.ts,9.361348034116913e-05,9,1,1,0.0,0.00253592561284869,0,NONE,
934,bin/pytest,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
935,env.d/production.dist/keycloak,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
936,src/frontend/public/assets/marianne.svg,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
937,src/frontend/src/features/home/components/JoinMeetingDialogContent.tsx,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
938,src/frontend/src/features/sdk/hooks/useIsSdkContext.ts,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
939,src/frontend/src/utils/storageKeys.tsx,8.321198252548368e-05,8,3,2,0.0,0.00253592561284869,0,NONE,
940,src/frontend/tsconfig.app.json,8.321198252548368e-05,8,2,2,0.0,0.00253592561284869,0,NONE,
941,src/helm/meet/templates/backend_svc.yaml,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
942,src/helm/meet/templates/frontend_svc.yaml,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
943,src/sdk/library/.changeset/README.md,8.321198252548368e-05,8,1,1,0.0,0.00253592561284869,0,NONE,
944,bin/pytest-summary,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
945,docker/livekit/config/livekit-egress.yaml,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
946,docs/examples/postgresql.values.yaml,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
947,env.d/development/crowdin.dist,7.281048470979821e-05,7,2,2,0.0,0.00253592561284869,0,NONE,
948,env.d/production.dist/hosts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
949,src/frontend/@types/react-query.d.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
950,src/frontend/src/features/analytics/hooks/useAnalytics.ts,7.281048470979821e-05,7,2,1,0.0,0.00253592561284869,0,NONE,
951,src/frontend/src/features/reactions/hooks/useReactions.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
952,src/frontend/src/features/recording/hooks/useHasRecordingAccess.ts,7.281048470979821e-05,7,3,1,0.0,0.00253592561284869,0,NONE,
953,src/frontend/src/features/rooms/livekit/hooks/useCanMute.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
954,src/frontend/src/navigation/useMatchesRoute.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
955,src/frontend/src/utils/capitalize.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
956,src/helm/extra/Chart.yaml,7.281048470979821e-05,7,2,2,0.0,0.00253592561284869,0,NONE,
957,src/sdk/consumer/.vite/deps/chunk-DEZHIYJM.js.map,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
958,src/sdk/consumer/.vite/deps/react-dom_client.js.map,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
959,src/sdk/consumer/.vite/deps/react.js.map,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
960,src/sdk/consumer/.vite/deps/react_jsx-dev-runtime.js.map,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
961,src/sdk/consumer/tsconfig.json,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
962,src/sdk/consumer/vite.config.ts,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
963,src/sdk/library/CHANGELOG.md,7.281048470979821e-05,7,1,1,0.0,0.00253592561284869,0,NONE,
964,.gitmodules,6.240898689411275e-05,6,2,2,0.0,0.00253592561284869,0,NONE,
965,bin/compose,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
966,bin/manage,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
967,docker/dinum-frontend/logo.svg,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
968,docs/examples/helm/meet.values.yaml,6.240898689411275e-05,6,3,3,0.0,0.00253592561284869,0,NONE,
969,docs/features/calendar_integrations.md,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
970,scripts/updatekeys.sh,6.240898689411275e-05,6,2,2,0.0,0.00253592561284869,0,NONE,
971,src/frontend/.env.development,6.240898689411275e-05,6,4,1,0.0,0.00253592561284869,0,NONE,
972,src/frontend/public/.wellknown/windows-app-web-link,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
973,src/frontend/src/assets/logo.svg,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
974,src/frontend/src/features/analytics/hooks/useIsAnalyticsEnabled.ts,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
975,src/frontend/src/features/auth/api/ApiUser.ts,6.240898689411275e-05,6,3,2,0.0,0.00253592561284869,0,NONE,
976,src/frontend/src/features/reactions/constants.ts,6.240898689411275e-05,6,2,2,0.0,0.00253592561284869,0,NONE,
977,src/frontend/src/features/rooms/livekit/components/FocusLayout.tsx,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
978,src/frontend/src/features/rooms/livekit/hooks/useIsAdminOrOwner.ts,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
979,src/frontend/src/features/rooms/livekit/hooks/useRoomId.ts,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
980,src/frontend/src/features/shortcuts/types.ts,6.240898689411275e-05,6,2,2,0.0,0.00253592561284869,0,NONE,
981,src/frontend/src/main.tsx,6.240898689411275e-05,6,3,2,0.0,0.00253592561284869,0,NONE,
982,src/frontend/src/utils/dom.ts,6.240898689411275e-05,6,1,1,0.0,0.00253592561284869,0,NONE,
983,src/agents/exceptions.py,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
984,src/backend/MANIFEST.in,5.200748907842729e-05,5,2,2,0.0,0.00253592561284869,0,NONE,
985,src/backend/demo/defaults.py,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
986,src/frontend/.eslintrc.cjs,5.200748907842729e-05,5,4,2,0.0,0.00253592561284869,0,NONE,
987,src/frontend/.prettierrc,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
988,src/frontend/postcss.config.cjs,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
989,src/frontend/public/assets/devise.svg,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
990,src/frontend/src/api/queryClient.ts,5.200748907842729e-05,5,2,1,0.0,0.00253592561284869,0,NONE,
991,src/frontend/src/api/queryKeys.ts,5.200748907842729e-05,5,6,3,0.0,0.00253592561284869,0,NONE,
992,src/frontend/src/features/auth/utils/logoutUrl.ts,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
993,src/frontend/src/features/home/navigation/navigateToHome.ts,5.200748907842729e-05,5,2,1,0.0,0.00253592561284869,0,NONE,
994,src/frontend/src/features/reactions/hooks/useAnnounceReaction.ts,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
995,src/frontend/src/features/rooms/utils/getParticipantName.ts,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
996,src/frontend/src/navigation/navigateToHome.ts,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
997,src/frontend/src/primitives/Italic.tsx,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
998,src/sdk/consumer/src/App.css,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
999,src/sdk/library/.prettierrc,5.200748907842729e-05,5,1,1,0.0,0.00253592561284869,0,NONE,
1000,LICENSES/LICENSE.MIT.md,4.160599126274184e-05,4,2,2,0.0,0.00253592561284869,0,NONE,
1001,docs/features/subtitles.md,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1002,docs/features/summarization.md,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1003,env.d/development/kube-secret.dist,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1004,scripts/update-git-submodule.sh,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1005,src/frontend/.gitignore,4.160599126274184e-05,4,2,2,0.0,0.00253592561284869,0,NONE,
1006,src/frontend/src/api/ApiUser.ts,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1007,src/frontend/src/features/rooms/livekit/hooks/useIsRecordingModeEnabled.ts,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1008,src/frontend/src/queries/keys.ts,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1009,src/helm/env.d/production/secrets.enc.yaml,4.160599126274184e-05,4,3,2,0.0,0.00253592561284869,0,NONE,
1010,src/helm/env.d/staging/secrets.enc.yaml,4.160599126274184e-05,4,3,2,0.0,0.00253592561284869,0,NONE,
1011,src/helm/impress/Chart.yaml,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1012,src/sdk/consumer/.vite/deps/react.js,4.160599126274184e-05,4,1,1,0.0,0.00253592561284869,0,NONE,
1013,bin/updatekeys.sh,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1014,docs/examples/redis.values.yaml,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1015,env.d/development/common.e2e.dist,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1016,src/backend/meet/urls.py,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1017,src/frontend/public/assets/link-grey.svg,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1018,src/frontend/src/features/home/index.ts,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1019,src/frontend/src/features/notifications/index.ts,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1020,src/frontend/src/features/reactions/utils.ts,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1021,src/frontend/src/features/recording/api/stopRecording.ts,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1022,src/frontend/tsconfig.node.json,3.1204493447056376e-05,3,2,1,0.0,0.00253592561284869,0,NONE,
1023,src/sdk/consumer/.vite/deps/package.json,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1024,src/sdk/library/src/Config.ts,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1025,src/sdk/library/src/index.tsx,3.1204493447056376e-05,3,1,1,0.0,0.00253592561284869,0,NONE,
1026,LICENSE,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1027,Procfile,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1028,bin/install-hooks.sh,2.080299563137092e-05,2,2,1,0.0,0.00253592561284869,0,NONE,
1029,bin/update-git-submodule.sh,2.080299563137092e-05,2,2,1,0.0,0.00253592561284869,0,NONE,
1030,bin/update-keys.sh,2.080299563137092e-05,2,2,1,0.0,0.00253592561284869,0,NONE,
1031,docker/files/usr/local/etc/gunicorn/meet.py,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1032,src/frontend/src/assets/CameraIcon.tsx,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1033,src/frontend/src/assets/play-icon.svg,2.080299563137092e-05,2,2,2,0.0,0.00253592561284869,0,NONE,
1034,src/frontend/src/features/recording/hooks/useIsRecordingModeEnabled.ts,2.080299563137092e-05,2,2,1,0.0,0.00253592561284869,0,NONE,
1035,src/frontend/src/features/rooms/api/lowerHandParticipants.ts,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1036,src/frontend/src/features/rooms/livekit/components/controls/Device/PermissionNeededButton.tsx,2.080299563137092e-05,2,2,1,0.0,0.00253592561284869,0,NONE,
1037,src/frontend/src/stores/screenSharePreferences.ts,2.080299563137092e-05,2,1,1,0.0,0.00253592561284869,0,NONE,
1038,src/helm/env.d/preprod/secrets.enc.yaml,2.080299563137092e-05,2,2,2,0.0,0.00253592561284869,0,NONE,
1039,src/backend/core/external_api/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1040,src/backend/core/recording/event/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1041,src/backend/core/recording/worker/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1042,src/frontend/.env.production,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1043,src/frontend/public/site.webmanifest,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1044,src/frontend/public/vite.svg,1.040149781568546e-05,1,2,2,0.0,0.00253592561284869,0,NONE,
1045,src/frontend/src/assets/react.svg,1.040149781568546e-05,1,2,2,0.0,0.00253592561284869,0,NONE,
1046,src/frontend/visio/public/vite.svg,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1047,src/frontend/visio/src/assets/react.svg,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1048,src/frontend/visio/src/vite-env.d.ts,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1049,src/sdk/consumer/public/vite.svg,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1050,src/sdk/consumer/src/vite-env.d.ts,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1051,src/sdk/library/.env.development,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1052,src/sdk/library/.env.production,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1053,src/sdk/library/public/vite.svg,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1054,src/summary/summary/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1055,src/summary/summary/api/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1056,src/summary/summary/api/route/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1057,src/summary/summary/core/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1058,src/summary/tests/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1059,src/summary/tests/api/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1060,src/summary/tests/models/__init__.py,1.040149781568546e-05,1,1,1,0.0,0.00253592561284869,0,NONE,
1061,bin/update-openapi-schema,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1062,docker/dinum-frontend/assets/devise.svg,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1063,docker/dinum-frontend/assets/gouvernement.svg,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1064,docker/dinum-frontend/assets/marianne.svg,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1065,docker/dinum-frontend/fonts/Marianne-Bold-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1066,docker/dinum-frontend/fonts/Marianne-Bold_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1067,docker/dinum-frontend/fonts/Marianne-ExtraBold-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1068,docker/dinum-frontend/fonts/Marianne-ExtraBold_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1069,docker/dinum-frontend/fonts/Marianne-Light-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1070,docker/dinum-frontend/fonts/Marianne-Light_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1071,docker/dinum-frontend/fonts/Marianne-Medium-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1072,docker/dinum-frontend/fonts/Marianne-Medium_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1073,docker/dinum-frontend/fonts/Marianne-Regular-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1074,docker/dinum-frontend/fonts/Marianne-Regular_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1075,docker/dinum-frontend/fonts/Marianne-Thin-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1076,docker/dinum-frontend/fonts/Marianne-Thin_Italic-subset.woff2,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1077,docker/livekit/out/.gitkeep,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1078,docs/assets/banner-meet-fr.png,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1079,docs/assets/visio-logo.png,0.0,0,2,2,0.0,0.00253592561284869,0,NONE,
1080,docs/examples/helm/keycloak.values.yaml,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1081,docs/examples/helm/livekit.values.yaml,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1082,docs/examples/helm/postgresql.values.yaml,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1083,docs/examples/helm/redis.values.yaml,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1084,src/agents/multi_user_transcriber.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1085,src/backend/__init__.py,0.0,0,2,2,0.0,0.00253592561284869,0,NONE,
1086,src/backend/core/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1087,src/backend/core/authentication/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1088,src/backend/core/migrations/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1089,src/backend/core/recording/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1090,src/backend/core/recording/services/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1091,src/backend/core/services/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1092,src/backend/core/static/images/logo-suite-numerique.png,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1093,src/backend/core/static/images/logo.png,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1094,src/backend/core/static/images/mail-header-background.png,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1095,src/backend/core/templatetags/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1096,src/backend/core/tests/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1097,src/backend/core/tests/authentication/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1098,src/backend/core/tests/files/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1099,src/backend/core/tests/recording/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1100,src/backend/core/tests/recording/event/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1101,src/backend/core/tests/recording/service/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1102,src/backend/core/tests/recording/worker/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1103,src/backend/core/tests/rooms/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
1104,src/backend/core/tests/services/__init__.py,0.0,0,1,1,0.0,0.00253592561284869,0,NONE,
